step,substep,layer_index,gamma,tau,kt_exact,branch_id,reason_code,gamma_m_global,f_mrdf,g_ref,g_t_ref,reload_factor,branch_kind
2751,2,0,2.2451190496e-06,1.1439268497e+00,4.5821814704e+05,,1,,,,,,
2751,3,0,2.3980549740e-06,1.2136469561e+00,4.5726306133e+05,,1,,,,,,
2752,0,0,2.5477036737e-06,1.2817225215e+00,4.5633406153e+05,,1,,,,,,
2752,1,0,2.6927306167e-06,1.3475586841e+00,4.5543894675e+05,,1,,,,,,
2752,2,0,2.8314238430e-06,1.4103942143e+00,4.5458766140e+05,,1,,,,,,
2752,3,0,2.9619744803e-06,1.4694293088e+00,4.5379054834e+05,,1,,,,,,
2753,0,0,3.0827667583e-06,1.5239559303e+00,4.5305660965e+05,,1,,,,,,
2753,1,0,3.1926140781e-06,1.5734623913e+00,4.5239214720e+05,,1,,,,,,
2753,2,0,3.2908955121e-06,1.6176923611e+00,4.5180003082e+05,,1,,,,,,
2753,3,0,3.3775736946e-06,1.6566505607e+00,4.5127967766e+05,,1,,,,,,
2754,0,0,3.4531035285e-06,1.6905600293e+00,4.5082766241e+05,,1,,,,,,
2754,1,0,3.5182647223e-06,1.7197860845e+00,4.5043875018e+05,,1,,,,,,
2754,2,0,3.5739647944e-06,1.7447478674e+00,4.5010707482e+05,,1,,,,,,
2754,3,0,3.6210605323e-06,1.7658387404e+00,4.4982718609e+05,,1,,,,,,
2755,0,0,3.6602357513e-06,1.7833721801e+00,4.4959475209e+05,,1,,,,,,
2755,1,0,3.6919550407e-06,1.7975617077e+00,4.4940680992e+05,,1,,,,,,
2755,2,0,3.7164921509e-06,1.8085340775e+00,4.4926157922e+05,,1,,,,,,
2755,3,0,3.7340131844e-06,1.8163667798e+00,4.4915795847e+05,,1,,,,,,
2756,0,0,3.7446831506e-06,1.8211358215e+00,4.4909488933e+05,,1,,,,,,
2756,1,0,3.7487619839e-06,1.8229587102e+00,4.4907078651e+05,,1,,,,,,
2756,2,0,3.7466625479e-06,1.8218886806e+00,3.1046708793e+05,,1,,,,,,
2756,3,0,3.7388298374e-06,1.8178968866e+00,4.8726251926e+05,,1,,,,,,
2757,0,0,3.7256642503e-06,1.8111885033e+00,5.0948871736e+05,,1,,,,,,
2757,1,0,3.7076482830e-06,1.8020111211e+00,5.0933654369e+05,,1,,,,,,
2757,2,0,3.6852436707e-06,1.7906021139e+00,5.0914748501e+05,,1,,,,,,
2757,3,0,3.6587234475e-06,1.7771030024e+00,5.0892396058e+05,,1,,,,,,
2758,0,0,3.6281998906e-06,1.7615737468e+00,5.0866704688e+05,,1,,,,,,
2758,1,0,3.5936257831e-06,1.7439935312e+00,5.0837649483e+05,,1,,,,,,
2758,2,0,3.5547294367e-06,1.7242279824e+00,5.0805019552e+05,,1,,,,,,
2758,3,0,3.5109331577e-06,1.7019882161e+00,5.0768351833e+05,,1,,,,,,
2759,0,0,3.4612802890e-06,1.6767945821e+00,5.0726873645e+05,,1,,,,,,
2759,1,0,3.4044019048e-06,1.6479609541e+00,5.0679480311e+05,,1,,,,,,
2759,2,0,3.3385502112e-06,1.6146132924e+00,5.0624770429e+05,,1,,,,,,
2759,3,0,3.2617116949e-06,1.5757489686e+00,5.0561149058e+05,,1,,,,,,
2760,0,0,3.1717928716e-06,1.5303329389e+00,5.0486991506e+05,,1,,,,,,
2760,1,0,3.0668515086e-06,1.4774165455e+00,5.0400842906e+05,,1,,,,,,
2760,2,0,2.9453331324e-06,1.4162579922e+00,5.0301617449e+05,,1,,,,,,
2760,3,0,2.8062709398e-06,1.3464227317e+00,5.0188759941e+05,,1,,,,,,
2761,0,0,2.6494174766e-06,1.2678474386e+00,5.0062342154e+05,,1,,,,,,
2761,1,0,2.4752950036e-06,1.1808610353e+00,4.9923083675e+05,,1,,,,,,
2761,2,0,2.2851719086e-06,1.0861669722e+00,4.9772305760e+05,,1,,,,,,
2761,3,0,2.0809879901e-06,9.8479901091e-01,4.9611840475e+05,,1,,,,,,
2762,0,0,1.8652572135e-06,8.7806566790e-01,4.9443922069e+05,,1,,,,,,
2762,1,0,1.6409715871e-06,7.6749581417e-01,4.9271082601e+05,,1,,,,,,
2762,2,0,1.4115170127e-06,6.5479130699e-01,4.9096062459e+05,,1,,,,,,
2762,3,0,1.1805967351e-06,5.4178483826e-01,4.8921733752e+05,,1,,,,,,
2763,0,0,9.5214625017e-07,4.3039539369e-01,4.8751025430e+05,,1,,,,,,
2763,1,0,7.3021941634e-07,3.2257182431e-01,4.8586836322e+05,,1,,,,,,
2763,2,0,5.1883033517e-07,2.2021746829e-01,4.8431926190e+05,,1,,,,,,
2763,3,0,3.2174747570e-07,1.2509444456e-01,4.8288783256e+05,,1,,,,,,
2764,0,0,1.4225152437e-07,3.8713136329e-02,4.8159476145e+05,,1,,,,,,
2764,1,0,-1.7118125218e-08,-3.7781699428e-02,4.8045505673e+05,,1,,,,,,
2764,2,0,-1.5479527194e-07,-1.0371345629e-01,4.7947675498e+05,,1,,,,,,
2764,3,0,-2.7036346077e-07,-1.5895008200e-01,4.7865999938e+05,,1,,,,,,
2765,0,0,-3.6464968574e-07,-2.0394256479e-01,4.7799663029e+05,,1,,,,,,
2765,1,0,-4.3971886396e-07,-2.3971860380e-01,4.7747036858e+05,,1,,,,,,
2765,2,0,-4.9876569021e-07,-2.6783008452e-01,4.7705760770e+05,,1,,,,,,
2765,3,0,-5.4591239275e-07,-2.9025795078e-01,4.7672877528e+05,,1,,,,,,
2766,0,0,-5.8592975539e-07,-3.0928177249e-01,4.7645018268e+05,,1,,,,,,
2766,1,0,-6.2390394893e-07,-3.2732362235e-01,4.7618625025e+05,,1,,,,,,
2766,2,0,-6.6487393973e-07,-3.4677716573e-01,4.7590197096e+05,,1,,,,,,
2766,3,0,-7.1346498796e-07,-3.6983374575e-01,4.7556544830e+05,,1,,,,,,
2767,0,0,-7.7354442267e-07,-3.9831820208e-01,4.7515031390e+05,,1,,,,,,
2767,1,0,-8.4792702892e-07,-4.3354823747e-01,4.7463780072e+05,,1,,,,,,
2767,2,0,-9.3815825134e-07,-4.7623178007e-01,4.7401823299e+05,,1,,,,,,
2767,3,0,-1.0444021251e-06,-5.2641596360e-01,4.7329171228e+05,,1,,,,,,
2768,0,0,-1.1654551466e-06,-5.8349801313e-01,4.7246784452e+05,,1,,,,,,
2768,1,0,-1.2988957227e-06,-6.4630197336e-01,4.7156446864e+05,,1,,,,,,
2768,2,0,-1.4413617008e-06,-7.1321632021e-01,4.7060549665e+05,,1,,,,,,
2768,3,0,-1.5889282940e-06,-7.8237759409e-01,4.6961812687e+05,,1,,,,,,
2769,0,0,-1.7375397933e-06,-8.5187652425e-01,4.6862980890e+05,,1,,,,,,
2769,1,0,-1.8834357076e-06,-9.1995794781e-01,4.6766539070e+05,,1,,,,,,
2769,2,0,-2.0235094447e-06,-9.8518574908e-01,4.6674485001e+05,,1,,,,,,
2769,3,0,-2.1555471298e-06,-1.0465494695e+00,4.6588191084e+05,,1,,,,,,
2770,0,0,-2.2783145763e-06,-1.1034992918e+00,4.6508369123e+05,,1,,,,,,
2770,1,0,-2.3914878674e-06,-1.1559088396e+00,4.6435135093e+05,,1,,,,,,
2770,2,0,-2.4954517365e-06,-1.2039780974e+00,4.6368154032e+05,,1,,,,,,
2770,3,0,-2.5910136476e-06,-1.2480990912e+00,4.6306832367e+05,,1,,,,,,
2771,0,0,-2.6790949612e-06,-1.2887126321e+00,4.6250518537e+05,,1,,,,,,
2771,1,0,-2.7604608868e-06,-1.3261841928e+00,4.6198673997e+05,,1,,,,,,
2771,2,0,-2.8355382232e-06,-1.3607209644e+00,4.6150985429e+05,,1,,,,,,
2771,3,0,-2.9043473595e-06,-1.3923417426e+00,4.6107403368e+05,,1,,,,,,
2772,0,0,-2.9665481274e-06,-1.4208989953e+00,4.6068109300e+05,,1,,,,,,
2772,1,0,-3.0215741963e-06,-1.4461411638e+00,4.6033428437e+05,,1,,,,,,
2772,2,0,-3.0688134587e-06,-1.4677955304e+00,4.6003715550e+05,,1,,,,,,
2772,3,0,-3.1077857866e-06,-1.4856494190e+00,4.5979244229e+05,,1,,,,,,
2773,0,0,-3.1382753218e-06,-1.4996103136e+00,4.5960125644e+05,,1,,,,,,
2773,1,0,-3.1603898158e-06,-1.5097325736e+00,4.5946273059e+05,,1,,,,,,
2773,2,0,-3.1745400204e-06,-1.5162077501e+00,4.5937415670e+05,,1,,,,,,
2773,3,0,-3.1813523572e-06,-1.5193246332e+00,4.5933153218e+05,,1,,,,,,
2774,0,0,-3.1815431274e-06,-1.5194119130e+00,4.5933033870e+05,,1,,,,,,
2774,1,0,-3.1757890670e-06,-1.5164793072e+00,3.9446375083e+05,,1,,,,,,
2774,2,0,-3.1643210414e-06,-1.5106354059e+00,5.0953668985e+05,,1,,,,,,
2774,3,0,-3.1469864166e-06,-1.5018042017e+00,5.0938853377e+05,,1,,,,,,
2775,0,0,-3.1238015327e-06,-1.4899967138e+00,5.0919057201e+05,,1,,,,,,
2775,1,0,-3.0947269039e-06,-1.4751964412e+00,5.0894263682e+05,,1,,,,,,
2775,2,0,-3.0595351603e-06,-1.4572922701e+00,5.0864300625e+05,,1,,,,,,
2775,3,0,-3.0180807301e-06,-1.4362158927e+00,5.0829071017e+05,,1,,,,,,
2776,0,0,-2.9703205720e-06,-1.4119522782e+00,5.0788570289e+05,,1,,,,,,
2776,1,0,-2.9162538855e-06,-1.3845089113e+00,5.0742834533e+05,,1,,,,,,
2776,2,0,-2.8558038489e-06,-1.3538557541e+00,5.0691840388e+05,,1,,,,,,
2776,3,0,-2.7886823402e-06,-1.3198569723e+00,5.0635392374e+05,,1,,,,,,
2777,0,0,-2.7142819502e-06,-1.2822170422e+00,5.0573035780e+05,,1,,,,,,
2777,1,0,-2.6316288770e-06,-1.2404582472e+00,5.0504023250e+05,,1,,,,,,
2777,2,0,-2.5394106801e-06,-1.1939364715e+00,5.0427346037e+05,,1,,,,,,
2777,3,0,-2.4360720259e-06,-1.1418915408e+00,5.0341822811e+05,,1,,,,,,
2778,0,0,-2.3199566726e-06,-1.0835207767e+00,5.0246226278e+05,,1,,,,,,
2778,1,0,-2.1894691629e-06,-1.0180620083e+00,5.0139423782e+05,,1,,,,,,
2778,2,0,-2.0432348544e-06,-9.4487489352e-01,5.0020512451e+05,,1,,,,,,
2778,3,0,-1.8802478995e-06,-8.6351494471e-01,4.9888938616e+05,,1,,,,,,
2779,0,0,-1.7000074088e-06,-7.7379999471e-01,4.9744600052e+05,,1,,,,,,
2779,1,0,-1.5026466911e-06,-6.7587117911e-01,4.9587933492e+05,,1,,,,,,
2779,2,0,-1.2890564828e-06,-5.7024858744e-01,4.9419987053e+05,,1,,,,,,
2779,3,0,-1.0609918886e-06,-4.5787638548e-01,4.9242469297e+05,,1,,,,,,
2780,0,0,-8.2113937512e-07,-3.4014605541e-01,4.9057758246e+05,,1,,,,,,
2780,1,0,-5.7311121915e-07,-2.1888272775e-01,4.8868849858e+05,,1,,,,,,
2780,2,0,-3.2133584631e-07,-9.6280945512e-02,4.8679229870e+05,,1,,,,,,
2780,3,0,-7.0825713260e-08,2.5216687349e-02,4.8492665413e+05,,1,,,,,,
2781,0,0,1.7317236495e-07,1.4309313336e-01,4.8312930181e+05,,1,,,,,,
2781,1,0,4.0561209298e-07,2.5496542708e-01,4.8143493807e+05,,1,,,,,,
2781,2,0,6.2211138959e-07,3.5880052895e-01,4.7987217310e+05,,1,,,,,,
2781,3,0,8.1937482697e-07,4.5310618348e-01,4.7846099187e+05,,1,,,,,,
2782,0,0,9.9550566740e-07,5.3706631794e-01,4.7721110385e+05,,1,,,,,,
2782,1,0,1.1501543311e-06,6.1059875010e-01,4.7612143009e+05,,1,,,,,,
2782,2,0,1.2844778796e-06,6.7432578878e-01,4.7518079977e+05,,1,,,,,,
2782,3,0,1.4009185642e-06,7.2946306877e-01,4.7436974191e+05,,1,,,,,,
2783,0,0,1.5028414102e-06,7.7764573590e-01,4.7366309029e+05,,1,,,,,,
2783,1,0,1.5940943841e-06,8.2072120610e-01,4.7303299677e+05,,1,,,,,,
2783,2,0,1.6785651182e-06,8.6054218372e-01,4.7245189382e+05,,1,,,,,,
2783,3,0,1.7598035986e-06,8.9879155155e-01,4.7189497369e+05,,1,,,,,,
2784,0,0,1.8407621921e-06,9.3686260923e-01,4.7134186058e+05,,1,,,,,,
2784,1,0,1.9236773370e-06,9.7580575861e-01,4.7077732301e+05,,1,,,,,,
2784,2,0,2.0100874791e-06,1.0163389310e+00,4.7019106923e+05,,1,,,,,,
2784,3,0,2.1009559744e-06,1.0589069395e+00,4.6957684370e+05,,1,,,,,,
2785,0,0,2.1968510345e-06,1.1037671204e+00,4.6893115576e+05,,1,,,,,,
2785,1,0,2.2981301460e-06,1.1510765118e+00,4.6825200081e+05,,1,,,,,,
2785,2,0,2.4050835757e-06,1.2009593278e+00,4.6753787979e+05,,1,,,,,,
2785,3,0,2.5180077277e-06,1.2535412348e+00,4.6678730637e+05,,1,,,,,,
2786,0,0,2.6371996545e-06,1.3089466836e+00,4.6599884726e+05,,1,,,,,,
2786,1,0,2.7628839300e-06,1.3672649095e+00,4.6517160563e+05,,1,,,,,,
2786,2,0,2.8950980890e-06,1.4284971527e+00,4.6430595951e+05,,1,,,,,,
2786,3,0,3.0335702880e-06,1.4925009740e+00,4.6340432382e+05,,1,,,,,,
2787,0,0,3.1776221059e-06,1.5589469742e+00,4.6247171834e+05,,1,,,,,,
2787,1,0,3.3261216761e-06,1.6272993847e+00,4.6151598500e+05,,1,,,,,,
2787,2,0,3.4775001729e-06,1.6968261309e+00,4.6054758637e+05,,1,,,,,,
2787,3,0,3.6298311545e-06,1.7666375904e+00,4.5957901010e+05,,1,,,,,,
2788,0,0,3.7809603341e-06,1.8357477718e+00,4.5862388048e+05,,1,,,,,,
2788,1,0,3.9286651398e-06,1.9031480276e+00,4.5769592437e+05,,1,,,,,,
2788,2,0,4.0708199759e-06,1.9678821056e+00,4.5680794990e+05,,1,,,,,,
2788,3,0,4.2055443443e-06,2.0291122200e+00,4.5597097670e+05,,1,,,,,,
2789,0,0,4.3313159370e-06,2.0861683383e+00,4.5519361563e+05,,1,,,,,,
2789,1,0,4.4470379968e-06,2.1385762926e+00,4.5448174631e+05,,1,,,,,,
2789,2,0,4.5520580468e-06,2.1860638785e+00,4.5383849221e+05,,1,,,,,,
2789,3,0,4.6461421171e-06,2.2285471911e+00,4.5326445382e+05,,1,,,,,,
2790,0,0,4.7294138801e-06,2.2661016802e+00,4.5275813409e+05,,1,,,,,,
2790,1,0,4.8022711534e-06,2.2989236191e+00,4.5231647784e+05,,1,,,,,,
2790,2,0,4.8652930279e-06,2.3272879096e+00,4.5193544718e+05,,1,,,,,,
2790,3,0,4.9191497420e-06,2.3515075526e+00,4.5161056414e+05,,1,,,,,,
2791,0,0,4.9645248957e-06,2.3718989471e+00,4.5133736885e+05,,1,,,,,,
2791,1,0,5.0020562735e-06,2.3887556931e+00,4.5111176048e+05,,1,,,,,,
2791,2,0,5.0322980057e-06,2.4023320131e+00,4.5093020879e+05,,1,,,,,,
2791,3,0,5.0557035193e-06,2.4128354722e+00,4.5078984236e+05,,1,,,,,,
2792,0,0,5.0726260577e-06,2.4204275134e+00,4.5068843403e+05,,1,,,,,,
2792,1,0,5.0833317046e-06,2.4252295228e+00,4.5062431451e+05,,1,,,,,,
2792,2,0,5.0880189470e-06,2.4273317580e+00,4.5059624944e+05,,1,,,,,,
2792,3,0,5.0868388563e-06,2.4267302908e+00,2.8968456847e+05,,1,,,,,,
2793,0,0,5.0798193795e-06,2.4231528641e+00,4.4794918129e+05,,1,,,,,,
2793,1,0,5.0665910606e-06,2.4164123175e+00,5.0950303271e+05,,1,,,,,,
2793,2,0,5.0465409971e-06,2.4061986406e+00,5.0933386313e+05,,1,,,,,,
2793,3,0,5.0192616832e-06,2.3923079635e+00,5.0910395968e+05,,1,,,,,,
2794,0,0,4.9844409225e-06,2.3745866058e+00,5.0881093643e+05,,1,,,,,,
2794,1,0,4.9417542646e-06,2.3528764673e+00,5.0845238797e+05,,1,,,,,,
2794,2,0,4.8909320550e-06,2.3270493086e+00,5.0802646053e+05,,1,,,,,,
2794,3,0,4.8316568788e-06,2.2969547753e+00,5.0753099842e+05,,1,,,,,,
2795,0,0,4.7634484046e-06,2.2623623390e+00,5.0696259952e+05,,1,,,,,,
2795,1,0,4.6855866174e-06,2.2229231864e+00,5.0631601243e+05,,1,,,,,,
2795,2,0,4.5971080495e-06,2.1781695551e+00,5.0558416098e+05,,1,,,,,,
2795,3,0,4.4968793347e-06,2.1275534400e+00,5.0475881941e+05,,1,,,,,,
2796,0,0,4.3837204424e-06,2.0705102907e+00,5.0383169125e+05,,1,,,,,,
2796,1,0,4.2565294555e-06,2.0065230241e+00,5.0279547835e+05,,1,,,,,,
2796,2,0,4.1143606167e-06,1.9351618589e+00,5.0164453770e+05,,1,,,,,,
2796,3,0,3.9564285223e-06,1.8560865154e+00,5.0037491361e+05,,1,,,,,,
2797,0,0,3.7820462158e-06,1.7690151529e+00,4.9898382996e+05,,1,,,,,,
2797,1,0,3.5905400194e-06,1.6736820238e+00,4.9746901087e+05,,1,,,,,,
2797,2,0,3.3812048376e-06,1.5698158359e+00,4.9582834530e+05,,1,,,,,,
2797,3,0,3.1533605204e-06,1.4571684282e+00,4.9406034973e+05,,1,,,,,,
2798,0,0,2.9065412986e-06,1.3356082214e+00,4.9216561739e+05,,1,,,,,,
2798,1,0,2.6408043272e-06,1.2052694993e+00,4.9014905790e+05,,1,,,,,,
2798,2,0,2.3570949009e-06,1.0667247562e+00,4.8802236469e+05,,1,,,,,,
2798,3,0,2.0575716760e-06,9.2113165599e-01,4.8580593894e+05,,1,,,,,,
2799,0,0,1.7457879315e-06,7.7030470206e-01,4.8352953650e+05,,1,,,,,,
2799,1,0,1.4266486958e-06,6.1667587674e-01,4.8123118913e+05,,1,,,,,,
2799,2,0,1.1061126200e-06,4.6313433156e-01,4.7895439088e+05,,1,,,,,,
2799,3,0,7.9066802755e-07,3.1276488033e-01,4.7674398866e+05,,1,,,,,,
2800,0,0,4.8666759610e-07,1.6852984212e-01,4.7464153182e+05,,1,,,,,,
2800,1,0,1.9964081856e-07,3.2952059821e-02,4.7268094037e+05,,1,,,,,,
2800,2,0,-6.6290644953e-08,-9.2143978896e-02,4.7088524283e+05,,1,,,,,,
2800,3,0,-3.0879255365e-07,-2.0578959165e-01,4.6926487476e+05,,1,,,,,,
2801,0,0,-5.2743508065e-07,-3.0790647304e-01,4.6781770240e+05,,1,,,,,,
2801,1,0,-7.2354412634e-07,-3.9922143017e-01,4.6653062046e+05,,1,,,,,,
2801,2,0,-8.9983495704e-07,-4.8108603312e-01,4.6538232314e+05,,1,,,,,,
2801,3,0,-1.0599127636e-06,-5.5524071662e-01,4.6434669519e+05,,1,,,,,,
2802,0,0,-1.2077399859e-06,-6.2356838046e-01,4.6339622916e+05,,1,,,,,,
2802,1,0,-1.3471628317e-06,-6.8787845571e-01,4.6250494504e+05,,1,,,,,,
2802,2,0,-1.4815633580e-06,-7.4975043202e-01,4.6165045100e+05,,1,,,,,,
2802,3,0,-1.6136668358e-06,-8.1044933841e-01,4.6081500204e+05,,1,,,,,,
2803,0,0,-1.7454967309e-06,-8.7090888201e-01,4.5998563378e+05,,1,,,,,,
2803,1,0,-1.8784405593e-06,-9.3176491498e-01,4.5915362057e+05,,1,,,,,,
2803,2,0,-2.0133750618e-06,-9.9341535678e-01,4.5831359019e+05,,1,,,,,,
2803,3,0,-2.1508001275e-06,-1.0560833739e+00,4.5746261327e+05,,1,,,,,,
2804,0,0,-2.2909447794e-06,-1.1198671678e+00,4.5659949104e+05,,1,,,,,,
2804,1,0,-2.4338292652e-06,-1.1847693202e+00,4.5572433162e+05,,1,,,,,,
2804,2,0,-2.5792877173e-06,-1.2507079884e+00,4.5483837707e+05,,1,,,,,,
2804,3,0,-2.7269699434e-06,-1.3175185787e+00,4.5394396034e+05,,1,,,,,,
2805,0,0,-2.8763453845e-06,-1.3849564121e+00,4.5304444902e+05,,1,,,,,,
2805,1,0,-3.0267272493e-06,-1.4527084567e+00,4.5214406949e+05,,1,,,,,,
2805,2,0,-3.1773233696e-06,-1.5204169147e+00,4.5124757824e+05,,1,,,,,,
2805,3,0,-3.3273071604e-06,-1.5877115049e+00,4.5035982653e+05,,1,,,,,,
2806,0,0,-3.4758920048e-06,-1.6542428410e+00,4.4948532094e+05,,1,,,,,,
2806,1,0,-3.6223887498e-06,-1.7197078278e+00,4.4862789875e+05,,1,,,,,,
2806,2,0,-3.7662297935e-06,-1.7838598488e+00,4.4779060876e+05,,1,,,,,,
2806,3,0,-3.9069529751e-06,-1.8465009586e+00,4.4697582833e+05,,1,,,,,,
2807,0,0,-4.0441508378e-06,-1.9074588082e+00,4.4618557523e+05,,1,,,,,,
2807,1,0,-4.1774017862e-06,-1.9665558178e+00,4.4542191320e+05,,1,,,,,,
2807,2,0,-4.3062057349e-06,-2.0235806648e+00,4.4468731988e+05,,1,,,,,,
2807,3,0,-4.4299461509e-06,-2.0782716958e+00,4.4398489576e+05,,1,,,,,,
2808,0,0,-4.5478930954e-06,-2.1303185240e+00,4.4331833806e+05,,1,,,,,,
2808,1,0,-4.6592501196e-06,-2.1793828429e+00,4.4269167166e+05,,1,,,,,,
2808,2,0,-4.7632350531e-06,-2.2251338789e+00,4.4210879969e+05,,1,,,,,,
2808,3,0,-4.8591745117e-06,-2.2672895254e+00,4.4157298962e+05,,1,,,,,,
2809,0,0,-4.9465872277e-06,-2.3056522705e+00,4.4108643210e+05,,1,,,,,,
2809,1,0,-5.0252333734e-06,-2.3401300602e+00,4.4064999373e+05,,1,,,,,,
2809,2,0,-5.0951153529e-06,-2.3707359352e+00,4.4026323730e+05,,1,,,,,,
2809,3,0,-5.1564278234e-06,-2.3975656434e+00,4.3992471546e+05,,1,,,,,,
2810,0,0,-5.2094676967e-06,-2.4207580290e+00,4.3963247522e+05,,1,,,,,,
2810,1,0,-5.2545251336e-06,-2.4404473920e+00,4.3938465733e+05,,1,,,,,,
2810,2,0,-5.2917814200e-06,-2.4567190542e+00,4.3918005094e+05,,1,,,,,,
2810,3,0,-5.3212378861e-06,-2.4695785656e+00,4.3901847498e+05,,1,,,,,,
2811,0,0,-5.3426922013e-06,-2.4789415586e+00,4.3890090093e+05,,1,,,,,,
2811,1,0,-5.3557665365e-06,-2.4846461190e+00,4.3882929552e+05,,1,,,,,,
2811,2,0,-5.3599792944e-06,-2.4864840124e+00,4.3880623032e+05,,1,,,,,,
2811,3,0,-5.3548416068e-06,-2.4838655319e+00,3.8006554884e+05,,1,,,,,,
2812,0,0,-5.3392480047e-06,-2.4759195054e+00,5.0950717760e+05,,1,,,,,,
2812,1,0,-5.3115547493e-06,-2.4618131568e+00,5.0927124183e+05,,1,,,,,,
2812,2,0,-5.2707688439e-06,-2.4410500120e+00,5.0892433901e+05,,1,,,,,,
2812,3,0,-5.2163182146e-06,-2.4133533025e+00,5.0846227964e+05,,1,,,,,,
2813,0,0,-5.1476521944e-06,-2.3784629422e+00,5.0788132444e+05,,1,,,,,,
2813,1,0,-5.0644567562e-06,-2.3362452177e+00,5.0718001844e+05,,1,,,,,,
2813,2,0,-4.9664804949e-06,-2.2866042797e+00,5.0635771169e+05,,1,,,,,,
2813,3,0,-4.8533162072e-06,-2.2293717603e+00,5.0541273561e+05,,1,,,,,,
2814,0,0,-4.7242256921e-06,-2.1642194917e+00,5.0434099695e+05,,1,,,,,,
2814,1,0,-4.5780783122e-06,-2.0906310258e+00,5.0313557846e+05,,1,,,,,,
2814,2,0,-4.4134322373e-06,-2.0079458889e+00,5.0178755486e+05,,1,,,,,,
2814,3,0,-4.2287379767e-06,-1.9154650917e+00,5.0028779907e+05,,1,,,,,,
2815,0,0,-4.0226054116e-06,-1.8125869456e+00,4.9862923229e+05,,1,,,,,,
2815,1,0,-3.7940612127e-06,-1.6989353866e+00,4.9680887124e+05,,1,,,,,,
2815,2,0,-3.5427362054e-06,-1.5744500914e+00,4.9482916427e+05,,1,,,,,,
2815,3,0,-3.2689543258e-06,-1.4394245820e+00,4.9269840812e+05,,1,,,,,,
2816,0,0,-2.9737319015e-06,-1.2944976500e+00,4.9043036367e+05,,1,,,,,,
2816,1,0,-2.6587231010e-06,-1.1406170586e+00,4.8804341093e+05,,1,,,,,,
2816,2,0,-2.3261549282e-06,-9.7899786730e-01,4.8555962559e+05,,1,,,,,,
2816,3,0,-1.9787822119e-06,-8.1109079349e-01,4.8300403314e+05,,1,,,,,,
2817,0,0,-1.6198670894e-06,-6.3856293875e-01,4.8040408060e+05,,1,,,,,,
2817,1,0,-1.2531606551e-06,-4.6328025132e-01,4.7778916765e+05,,1,,,,,,
2817,2,0,-8.8284838677e-07,-2.8727391921e-01,4.7518998440e+05,,1,,,,,,
2817,3,0,-5.1342244727e-07,-1.1267437141e-01,4.7263744311e+05,,1,,,,,,
2818,0,0,-1.4946267883e-07,5.8394019663e-02,4.7016114151e+05,,1,,,,,,
2818,1,0,2.0466260751e-07,2.2395076011e-01,4.6778748798e+05,,1,,,,,,
2818,2,0,5.4513531743e-07,3.8230982694e-01,4.6553778120e+05,,1,,,,,,
2818,3,0,8.6900504206e-07,5.3221540952e-01,4.6342661309e+05,,1,,,,,,
2819,0,0,1.1744209312e-06,6.7293490772e-01,4.6146093491e+05,,1,,,,,,
2819,1,0,1.4607275943e-06,8.0428866378e-01,4.5964000513e+05,,1,,,,,,
2819,2,0,1.7284025349e-06,9.2660880634e-01,4.5795626065e+05,,1,,,,,,
2819,3,0,1.9788468122e-06,1.0406345680e+00,4.5639696563e+05,,1,,,,,,
2820,0,0,2.2140720630e-06,1.1473646982e+00,4.5494633762e+05,,1,,,,,,
2820,1,0,2.4363477089e-06,1.2478959003e+00,4.5358776349e+05,,1,,,,,,
2820,2,0,2.6478771624e-06,1.3432776554e+00,4.5230571666e+05,,1,,,,,,
2820,3,0,2.8505604181e-06,1.4344081625e+00,4.5108707284e+05,,1,,,,,,
2821,0,0,3.0458760899e-06,1.5219850197e+00,4.4992167221e+05,,1,,,,,,
2821,1,0,3.2348854243e-06,1.6065106502e+00,4.4880215517e+05,,1,,,,,,
2821,2,0,3.4183320712e-06,1.6883398715e+00,4.4772325839e+05,,1,,,,,,
2821,3,0,3.5967915734e-06,1.7677485448e+00,4.4668086062e+05,,1,,,,,,
2822,0,0,3.7708180723e-06,1.8449998174e+00,4.4567108863e+05,,1,,,,,,
2822,1,0,3.9410433224e-06,1.9203882555e+00,4.4468973451e+05,,1,,,,,,
2822,2,0,4.1082017557e-06,1.9942507129e+00,4.4373211817e+05,,1,,,,,,
2822,3,0,4.2730793112e-06,2.0669434794e+00,4.4279338781e+05,,1,,,,,,
2823,0,0,4.4364063298e-06,2.1387951362e+00,4.4186912556e+05,,1,,,,,,
2823,1,0,4.5987300833e-06,2.2100510612e+00,4.4095604688e+05,,1,,,,,,
2823,2,0,4.7603068722e-06,2.2808271679e+00,4.4005256717e+05,,1,,,,,,
2823,3,0,4.9210466299e-06,2.3510871235e+00,4.3915905839e+05,,1,,,,,,
2824,0,0,5.0805272080e-06,2.4206501840e+00,4.3827771327e+05,,1,,,,,,
2824,1,0,5.2380757682e-06,2.4892280718e+00,4.3741204743e+05,,1,,,,,,
2824,2,0,5.3928965332e-06,2.5564814575e+00,4.3656616733e+05,,1,,,,,,
2824,3,0,5.5442123474e-06,2.6220816775e+00,4.3574398978e+05,,1,,,,,,
2825,0,0,5.6913849074e-06,2.6857624576e+00,4.3494860333e+05,,1,,,,,,
2825,1,0,5.8339853509e-06,2.7473496244e+00,4.3418191611e+05,,1,,,,,,
