strain,stress
9.763094267402589e-09,4.27297562130543
9.10155522100152e-09,3.983442391328184
5.199867193133372e-09,2.275805717094238
1.311243671729905e-09,0.5738869347600313
1.7490890038010048e-09,0.765517003936853
5.185417306913687e-09,2.269481491407561
6.189967705765963e-09,2.7091391703260297
3.4884328599731043e-09,1.5267688868881013
1.915420730947304e-09,0.8383147661707772
3.121321703027863e-09,1.3660967699370499
2.6960297834997223e-09,1.1799609041645065
-3.9158089820284174e-11,-0.017138169375012852
-5.70595755945395e-10,-0.2497304325858638
1.1569019665265465e-09,0.5063367989504631
1.6459227631334794e-09,0.7203646353086082
1.3671220552468695e-09,0.5983430102609253
2.659117387699602e-09,1.163805598985849
4.18286701826437e-09,1.8306991929681806
3.213428574733254e-09,1.4064088274233646
1.5349914140954175e-09,0.6718137418013319
2.7338809827798905e-09,1.196527091822998
5.756099073799046e-09,2.5192495680680977
6.656326857601104e-09,2.913248772464941
4.375736024119626e-09,1.9151114231026924
1.7761840996908582e-09,0.7773756095206211
1.804399992336519e-09,0.7897247498757265
4.430288754355361e-09,1.9389873050708957
7.569695726337723e-09,3.31299938456358
9.608974456513569e-09,4.205522601120244
9.148216511460392e-09,4.003864457440473
5.486986626749041e-09,2.4014681665841553
1.128608020534788e-09,0.4939534972899454
2.652576377538689e-10,0.11609428204249975
2.8512296976832662e-09,1.247886648971579
4.219108954274136e-09,1.8465610606094358
3.194512875644869e-09,1.3981300667302015
2.7392275671552924e-09,1.1988671106805053
2.4172934843441952e-09,1.0579674686364757
2.7699365369490037e-10,0.12123073864465657
-1.4516847286316812e-09,-0.6353532277134138
-7.365705160427165e-10,-0.3223719624352475
9.165234353777162e-10,0.4011312590517459
2.8340374976220227e-09,1.2403622054164678
6.026960728987187e-09,2.637796538697039
8.83172161984225e-09,3.865345365120798
8.707413178383821e-09,3.8109397714303
5.465092866483721e-09,2.3918860094001597
2.226085642009769e-09,0.9742822735006124
2.265156171843158e-09,0.9913821208355877
4.578151494635747e-09,2.003701817418383
6.581191839538681e-09,2.880364720371025
5.986377618793765e-09,2.620034686179417
3.5127798078732766e-09,1.5374247211944423
1.934450172400526e-09,0.8466433080438354
2.791479018307175e-10,0.12217358007530048
-1.9535700897966626e-09,-0.8550114481720983
-1.836588292346138e-09,-0.8038124783627485
6.694691106447215e-10,0.2930039504538118
2.789984889242873e-09,1.2210818710774343
3.688575950333376e-09,1.6143647373898804
3.3171371730812027e-09,1.4517985676351466
2.2155647753190184e-09,0.9696776465602907
1.8709013533784685e-09,0.8188301427699284
1.8581362880839637e-09,0.8132433061263544
1.8379663931395258e-09,0.8044156263947724
3.2946967346236145e-09,1.4419771479259431
5.619110880442791e-09,2.4592944765176314
6.14791421727601e-09,2.6907337830392972
4.5935481751845365e-09,2.010440422908823
3.868492709233112e-09,1.6931082078088528
4.770529501644237e-09,2.0878991539909917
5.036534643132087e-09,2.204320593095039
4.4639494326314446e-09,1.9537194436461156
3.7252039138659425e-09,1.6303955562006012
2.1423229622166725e-09,0.9376221861422286
-1.1465205038313621e-10,-0.05017931844164803
-9.828454976697073e-10,-0.4301581789571063
1.3578351680061768e-10,0.05942784543229799
1.8223224848759554e-09,0.7975688177087841
3.649863668609152e-09,1.5974216831160915
4.517386259246136e-09,1.9771069324023056
3.2208003385066583e-09,1.4096351986973723
2.7144208069408507e-09,1.188010032101044
4.79883316248503e-09,2.1002867075118266
6.463948426042818e-09,2.829051250081269
5.486157715382651e-09,2.401105380159708
2.33201754088203e-09,1.0206450770342288
-1.0889065944721104e-09,-0.4765775280479714
-2.34619002480123e-09,-1.0268478931314042
-1.808053289942338e-09,-0.7913236744768297
-1.946078709165047e-09,-0.8517327246514527
-2.5476013567987197e-09,-1.1149988100341959
-1.785523054754226e-09,-0.7814629537806755
1.3049470432274856e-09,0.5711311137723052
4.560972900190424e-09,1.9961833285804496
4.5253743296253506e-09,1.9806030401993617
2.0848921097640988e-09,0.912486647580444
5.944941032593734e-10,0.26018992961264886
1.2336728212198373e-09,0.5399368013212777
3.3101382101330106e-09,1.4487353586531442
