strain,stress
3.91467570201927e-10,0.00019973896663574668
2.804322388121091e-09,0.0014294133679891637
2.1435300686999687e-09,0.0010926219994068266
-1.2012158164998954e-09,-0.0006120757544182274
-5.151977950670116e-09,-0.0026255819755703937
-7.89673759295089e-09,-0.004024412969057843
-9.032175044587573e-09,-0.004603064974961642
-9.005015717667638e-09,-0.004589217673863144
-8.084223810390325e-09,-0.004119916267487429
-6.337279374472914e-09,-0.0032295575724454527
-4.388118992656338e-09,-0.0022361503269321716
-3.5257964089170426e-09,-0.00179666455571926
-4.610239514870148e-09,-0.002349374525413419
-6.951999706873709e-09,-0.0035428877366611815
-8.628372167517933e-09,-0.0043972629248114
-8.140522437129358e-09,-0.0041486181357124905
-5.788232682094979e-09,-0.0029497334464131234
-3.38963640328248e-09,-0.001727270390750335
-2.628663042887063e-09,-0.0013394404348598622
-3.5634959300249037e-09,-0.0018158985826110387
-4.567479068709838e-09,-0.0023275968672224275
-3.707283666944335e-09,-0.0018891792302829597
-4.70800730189193e-10,-0.00023969856635151117
3.4896359810655743e-09,0.0017786638578211513
5.312569236142556e-09,0.002707650175223238
3.101440567118367e-09,0.0015807053269637414
-2.2849203882200793e-09,-0.00116447848228385
-7.483221311295986e-09,-0.0038137089422929883
-9.074694610643358e-09,-0.004624756567877007
-6.33723510095184e-09,-0.0032295597622202703
-1.8164963853468865e-09,-0.0009255459919088785
9.353201717584534e-10,0.00047688988737121154
3.8897028226233583e-10,0.0001984262300972283
-2.0334295359890787e-09,-0.0010361898726313
-3.87054110706311e-09,-0.001972488830659824
-4.188710175356803e-09,-0.0021346449599379327
-4.070867684722778e-09,-0.0020745837535333317
-4.762220774307655e-09,-0.002426935913532313
-5.88397833743879e-09,-0.002998638431130775
-5.892346705336401e-09,-0.003002897360838183
-4.123033446535974e-09,-0.0021011323486674342
-1.7857727251950733e-09,-0.0009099206215252488
-6.054981062576141e-10,-0.00030838825408585353
-8.068964143588647e-10,-0.00041103574977012475
-1.0208521920082993e-09,-0.0005200831470435989
-2.643059225809039e-10,-0.00013449911037170543
5.72425173329907e-10,0.00029194030587083135
-2.0842647783106616e-10,-0.00010603815265061542
-2.6834072619394785e-09,-0.0013674515332198175
-4.652645983898428e-09,-0.0023710882860501006
-3.917951246980914e-09,-0.001996634323557389
-9.921984593243052e-10,-0.0005054800842457252
1.0907814557174826e-09,0.0005561182966620936
-5.604384405574005e-11,-2.8385972248136156e-05
-3.528525484696898e-09,-0.001798179798873526
-6.070870350870938e-09,-0.003093887821163192
-5.583279229967338e-09,-0.002845372261223321
-3.2467347817230447e-09,-0.0016545131060797795
-1.9790692651335212e-09,-0.0010084350091181758
-3.1805181294106258e-09,-0.0016207792282980655
-5.516213114100036e-09,-0.0028112001735360586
-6.846809886737991e-09,-0.0034893409650181206
-6.700052869405685e-09,-0.0034145411718615654
-6.3336959488075436e-09,-0.003227819186432697
-6.648337355213827e-09,-0.0033881834834574237
-6.847659857709655e-09,-0.0034897725972893624
-5.609707005643097e-09,-0.002858823599877085
-3.2105278495596395e-09,-0.0016360481558283073
-1.7580046326254523e-09,-0.000895760193156103
-3.010732357764039e-09,-0.0015342396594330671
-6.248990824765386e-09,-0.0031846588496122733
-8.684835433678922e-09,-0.004426070763585827
-8.027871948605491e-09,-0.004091230569733223
-4.528992270481176e-09,-0.0023079776363504273
-5.933311123378443e-10,-0.00030217018500736266
1.3486072347959694e-09,0.0006875149596318363
5.925031537670338e-10,0.0003021496155199649
-1.713803077675156e-09,-0.0008732970773380423
-3.6589833384146874e-09,-0.001864673825848416
-3.81365159909321e-09,-0.0019434972384739576
-1.9988796825450795e-09,-0.001018563292787884
6.214733605987716e-10,0.00031692805776822826
2.244434601515143e-09,0.0011440566040396727
1.7320638746177089e-09,0.0008829142821887385
-3.919249924235686e-10,-0.00019961399458308317
